Date,Open,High,Low,Close,Adj Close,Volume
2015-06-25,128.860001,129.199997,127.500000,127.500000,117.293640,31938100
2015-06-26,127.669998,127.989998,126.510002,126.750000,116.603653,44066800
2015-06-29,125.459999,126.470001,124.480003,124.529999,114.561371,49161400
2015-06-30,125.570000,126.120003,124.860001,125.430000,115.389328,44370700
2015-07-01,126.900002,126.940002,125.989998,126.599998,116.465683,30238800
2015-07-02,126.430000,126.690002,125.769997,126.440002,116.318474,27211000
2015-07-06,124.940002,126.230003,124.849998,126.000000,115.913704,28060400
2015-07-07,125.889999,126.150002,123.769997,125.690002,115.628525,46946800
2015-07-08,124.480003,124.639999,122.540001,122.570000,112.758286,60761600
2015-07-09,123.849998,124.059998,119.220001,120.070000,110.458405,78595000
2015-07-10,121.940002,123.849998,121.209999,123.279999,113.411430,61354500
2015-07-13,125.029999,125.760002,124.320000,125.660004,115.600922,41440500
2015-07-14,126.040001,126.370003,125.040001,125.610001,115.554909,31768100
2015-07-15,125.720001,127.150002,125.580002,126.820000,116.668060,33649200
2015-07-16,127.739998,128.570007,127.349998,128.509995,118.222786,36222400
2015-07-17,129.080002,129.619995,128.309998,129.619995,119.243912,46164700
2015-07-20,130.970001,132.970001,130.699997,132.070007,121.497826,58900200
2015-07-21,132.850006,132.919998,130.320007,130.750000,120.283463,76756400
2015-07-22,121.989998,125.500000,121.989998,125.220001,115.196144,115450600
2015-07-23,126.199997,127.089996,125.059998,125.160004,115.140930,50999500
2015-07-24,125.320000,125.739998,123.900002,124.500000,114.533791,42162300
2015-07-27,123.089996,123.610001,122.120003,122.769997,112.942253,44455500
2015-07-28,123.379997,123.910004,122.550003,123.379997,113.503433,33618100
2015-07-29,123.150002,123.500000,122.269997,122.989998,113.144638,37011700
2015-07-30,122.320000,122.570000,121.709999,122.370003,112.574303,33628300
2015-07-31,122.599998,122.639999,120.910004,121.300003,111.589928,42885000
2015-08-03,121.500000,122.570000,117.519997,118.440002,108.958878,69976000
2015-08-04,117.419998,117.699997,113.250000,114.639999,105.463081,124138600
2015-08-05,112.949997,117.440002,112.099998,115.400002,106.162231,99312600
2015-08-06,115.970001,116.500000,114.120003,115.129997,106.393257,52903000
2015-08-07,114.580002,116.250000,114.500000,115.519997,106.753654,38670400
2015-08-10,116.529999,119.989998,116.529999,119.720001,110.634941,54951600
2015-08-11,117.809998,118.180000,113.330002,113.489998,104.877724,97082800
2015-08-12,112.529999,115.419998,109.629997,115.239998,106.494896,101217500
2015-08-13,116.040001,116.400002,114.540001,115.150002,106.411743,48535800
2015-08-14,114.320000,116.309998,114.010002,115.959999,107.160263,42929500
2015-08-17,116.040001,117.650002,115.500000,117.160004,108.269211,40884700
2015-08-18,116.430000,117.440002,116.010002,116.500000,107.659302,34560700
2015-08-19,116.099998,116.519997,114.680000,115.010002,106.282379,48286500
2015-08-20,114.080002,114.349998,111.629997,112.650002,104.101456,68501600
2015-08-21,110.430000,111.900002,105.650002,105.760002,97.734299,128275500
2015-08-24,94.870003,108.800003,92.000000,103.120003,95.294647,162206300
2015-08-25,111.110001,111.110001,103.500000,103.739998,95.867607,103601600
2015-08-26,107.089996,109.889999,105.050003,109.690002,101.366074,96774600
2015-08-27,112.230003,113.239998,110.019997,112.919998,104.350983,84616100
2015-08-28,112.169998,113.309998,111.540001,113.290001,104.692871,53164400
2015-08-31,112.029999,114.529999,112.000000,112.760002,104.203110,56229300
2015-09-01,110.150002,111.879997,107.360001,107.720001,99.545570,76845900
2015-09-02,110.230003,112.339996,109.129997,112.339996,103.814980,61888800
2015-09-03,112.489998,112.779999,110.040001,110.370003,101.994484,53233900
2015-09-04,108.970001,110.449997,108.510002,109.269997,100.977966,49996300
2015-09-08,111.750000,112.559998,110.320000,112.309998,103.787254,54843600
2015-09-09,113.760002,114.019997,109.769997,110.150002,101.791168,85010800
2015-09-10,110.269997,113.279999,109.900002,112.570000,104.027512,62892800
2015-09-11,111.790001,114.209999,111.760002,114.209999,105.543083,49915500
2015-09-14,116.580002,116.889999,114.860001,115.309998,106.559593,58363400
2015-09-15,115.930000,116.529999,114.419998,116.279999,107.455994,43341200
2015-09-16,116.250000,116.540001,115.440002,116.410004,107.576134,37173500
2015-09-17,115.660004,116.489998,113.720001,113.919998,105.275085,64112600
2015-09-18,112.209999,114.300003,111.870003,113.449997,104.840744,74285300
2015-09-21,113.669998,115.370003,113.660004,115.209999,106.467194,50222000
2015-09-22,113.379997,114.180000,112.519997,113.400002,104.794556,50346200
2015-09-23,113.629997,114.720001,113.300003,114.320000,105.644722,35756700
2015-09-24,113.250000,115.500000,112.370003,115.000000,106.273109,50219500
2015-09-25,116.440002,116.690002,114.019997,114.709999,106.005119,56151900
2015-09-28,113.849998,114.570000,112.440002,112.440002,103.907394,52109000
2015-09-29,112.830002,113.510002,107.860001,109.059998,100.783890,73365400
2015-09-30,110.169998,111.540001,108.730003,110.300003,101.929794,66473000
2015-10-01,109.070000,109.620003,107.309998,109.580002,101.264427,63929100
2015-10-02,108.010002,111.010002,107.550003,110.379997,102.003716,58019800
2015-10-05,109.879997,111.370003,109.070000,110.779999,102.373367,52064700
2015-10-06,110.629997,111.739998,109.769997,111.309998,102.863136,48196800
2015-10-07,111.739998,111.769997,109.410004,110.779999,102.373367,46765600
2015-10-08,110.190002,110.190002,108.209999,109.500000,101.190491,61979600
2015-10-09,110.000000,112.279999,109.489998,112.120003,103.611687,52766100
2015-10-12,112.730003,112.750000,111.440002,111.599998,103.131142,30467200
2015-10-13,110.820000,112.449997,110.680000,111.790001,103.306717,33049300
2015-10-14,111.290001,111.519997,109.559998,110.209999,101.846626,44462400
2015-10-15,110.930000,112.099998,110.489998,111.860001,103.371414,37673500
2015-10-16,111.779999,112.000000,110.529999,111.040001,102.613632,39232600
2015-10-19,110.800003,111.750000,110.110001,111.730003,103.251282,29759200
2015-10-20,111.339996,114.169998,110.820000,113.769997,105.136467,48967800
2015-10-21,114.000000,115.580002,113.699997,113.760002,105.127235,41795200
2015-10-22,114.330002,115.500000,114.099998,115.500000,106.735191,41654100
2015-10-23,116.699997,119.230003,116.330002,119.080002,110.043510,59366900
2015-10-26,118.080002,118.129997,114.919998,115.279999,106.531876,66333800
2015-10-27,115.400002,116.540001,113.989998,114.550003,105.857277,69884400
2015-10-28,116.930000,119.300003,116.059998,119.269997,110.219093,85551400
2015-10-29,118.699997,120.690002,118.269997,120.529999,111.383469,51227300
2015-10-30,120.989998,121.220001,119.449997,119.500000,110.431648,49365300
2015-11-02,120.800003,121.360001,119.610001,121.180000,111.984161,32203300
2015-11-03,120.790001,123.489998,120.699997,122.570000,113.268661,45519000
2015-11-04,123.129997,123.820000,121.620003,122.000000,112.741920,44886100
2015-11-05,121.849998,122.690002,120.180000,120.919998,112.222191,39552700
2015-11-06,121.110001,121.809998,120.620003,121.059998,112.352112,33042300
2015-11-09,120.959999,121.809998,120.050003,120.570000,111.897385,33871400
2015-11-10,116.900002,118.070000,116.059998,116.769997,108.370689,59127900
2015-11-11,116.370003,117.419998,115.209999,116.110001,107.758179,45218000
2015-11-12,116.260002,116.820000,115.650002,115.720001,107.396225,32525600
2015-11-13,115.199997,115.570000,112.269997,112.339996,104.259354,45812400
2015-11-16,111.379997,114.239998,111.000000,114.180000,105.967026,38106700
2015-11-17,114.919998,115.050003,113.320000,113.690002,105.512260,27616900
2015-11-18,115.760002,117.489998,115.500000,117.290001,108.853294,46674700
2015-11-19,117.639999,119.750000,116.760002,118.779999,110.236122,43295800
2015-11-20,119.199997,119.919998,118.849998,119.300003,110.718719,34287100
2015-11-23,119.269997,119.730003,117.339996,117.750000,109.280228,32482500
2015-11-24,117.330002,119.349998,117.120003,118.879997,110.328941,42803200
2015-11-25,119.209999,119.230003,117.919998,118.029999,109.540070,21388300
2015-11-27,118.290001,118.410004,117.599998,117.809998,109.335907,13046400
2015-11-30,117.989998,119.410004,117.750000,118.300003,109.790665,39180300
2015-12-01,118.750000,118.809998,116.860001,117.339996,108.899689,34852400
2015-12-02,117.339996,118.110001,116.080002,116.279999,107.915955,33386600
2015-12-03,116.550003,116.790001,114.220001,115.199997,106.913643,41569500
2015-12-04,115.290001,119.250000,115.110001,119.029999,110.468147,57777000
2015-12-07,118.980003,119.860001,117.809998,118.279999,109.772102,32084200
2015-12-08,117.519997,118.599998,116.860001,118.230003,109.725693,34309500
2015-12-09,117.639999,117.690002,115.080002,115.620003,107.303421,46361400
2015-12-10,116.040001,116.940002,115.510002,116.169998,107.813866,29212700
2015-12-11,115.190002,115.389999,112.849998,113.180000,105.038940,46886200
2015-12-14,112.180000,112.680000,109.790001,112.480003,104.389290,64318700
2015-12-15,111.940002,112.800003,110.349998,110.489998,102.542450,53323100
2015-12-16,111.070000,111.989998,108.800003,111.339996,103.331291,56238500
2015-12-17,112.019997,112.250000,108.980003,108.980003,101.141052,44772800
2015-12-18,108.910004,109.519997,105.809998,106.029999,98.403236,96453300
2015-12-21,107.279999,107.370003,105.570000,107.330002,99.609726,47590600
2015-12-22,107.400002,107.720001,106.449997,107.230003,99.516930,32789400
2015-12-23,107.269997,108.849998,107.199997,108.610001,100.797646,32657400
2015-12-24,109.000000,109.000000,107.949997,108.029999,100.259377,13570400
2015-12-28,107.589996,107.690002,106.180000,106.820000,99.136421,26704200
2015-12-29,106.959999,109.430000,106.860001,108.739998,100.918304,30931200
2015-12-30,108.580002,108.699997,107.180000,107.320000,99.600441,25213800
2015-12-31,107.010002,107.029999,104.820000,105.260002,97.688629,40912300
2016-01-04,102.610001,105.370003,102.000000,105.349998,97.772148,67649400
2016-01-05,105.750000,105.849998,102.410004,102.709999,95.322052,55791000
2016-01-06,100.559998,102.370003,99.870003,100.699997,93.456642,68457400
2016-01-07,98.680000,100.129997,96.430000,96.449997,89.512329,81094400
2016-01-08,98.550003,99.110001,96.760002,96.959999,89.985634,70798000
2016-01-11,98.970001,99.059998,97.339996,98.529999,91.442703,49739400
2016-01-12,100.550003,100.690002,98.839996,99.959999,92.769859,49154200
2016-01-13,100.320000,101.190002,97.300003,97.389999,90.384712,62439600
2016-01-14,97.959999,100.480003,95.739998,99.519997,92.361481,63170100
2016-01-15,96.199997,97.709999,95.360001,97.129997,90.143433,79833900
2016-01-19,98.410004,98.650002,95.500000,96.660004,89.707237,53087700
2016-01-20,95.099998,98.190002,93.419998,96.790001,89.827881,72334400
2016-01-21,97.059998,97.879997,94.940002,96.300003,89.373123,52161500
2016-01-22,98.629997,101.459999,98.370003,101.419998,94.124840,65800500
2016-01-25,101.519997,101.529999,99.209999,99.440002,92.287270,51794500
2016-01-26,99.930000,100.879997,98.070000,99.989998,92.797707,75077000
2016-01-27,96.040001,96.629997,93.339996,93.419998,86.700294,133369700
2016-01-28,93.790001,94.519997,92.389999,94.089996,87.322075,55678800
2016-01-29,94.790001,97.339996,94.349998,97.339996,90.338310,64416500
2016-02-01,96.470001,96.709999,95.400002,96.430000,89.493767,40943500
2016-02-02,95.419998,96.040001,94.279999,94.480003,87.684044,37357200
2016-02-03,95.000000,96.839996,94.080002,96.349998,89.419548,45964300
2016-02-04,95.860001,97.330002,95.190002,96.599998,90.138016,46471700
2016-02-05,96.519997,96.919998,93.690002,94.019997,87.730598,46418100
2016-02-08,93.129997,95.699997,93.040001,95.010002,88.654388,54021400
2016-02-09,94.290001,95.940002,93.930000,94.989998,88.635727,44331200
2016-02-10,95.919998,96.349998,94.099998,94.269997,87.963867,42343600
2016-02-11,93.790001,94.720001,92.589996,93.699997,87.431999,50074700
2016-02-12,94.190002,94.500000,93.010002,93.989998,87.702599,40351400
2016-02-16,95.019997,96.849998,94.610001,96.639999,90.175346,49057900
2016-02-17,96.669998,98.209999,96.150002,98.120003,91.556351,44863200
2016-02-18,98.839996,98.889999,96.089996,96.260002,89.820747,39021000
2016-02-19,96.000000,96.760002,95.800003,96.040001,89.615479,35374200
2016-02-22,96.309998,96.900002,95.919998,96.879997,90.399269,34280800
2016-02-23,96.400002,96.500000,94.550003,94.690002,88.355766,31942600
2016-02-24,93.980003,96.379997,93.320000,96.099998,89.671448,36255700
2016-02-25,96.050003,96.760002,95.250000,96.760002,90.287315,27582700
2016-02-26,97.199997,98.019997,96.580002,96.910004,90.427277,28991100
2016-02-29,96.860001,98.230003,96.650002,96.690002,90.222015,35216300
2016-03-01,97.650002,100.769997,97.419998,100.529999,93.805122,50407100
2016-03-02,100.510002,100.889999,99.639999,100.750000,94.010406,33169600
2016-03-03,100.580002,101.709999,100.449997,101.500000,94.710243,36955700
2016-03-04,102.370003,103.750000,101.370003,103.010002,96.119225,46055100
2016-03-07,102.389999,102.830002,100.959999,101.870003,95.055504,35828900
2016-03-08,100.779999,101.760002,100.400002,101.029999,94.271683,31561900
2016-03-09,101.309998,101.580002,100.269997,101.120003,94.355659,27201700
2016-03-10,101.410004,102.239998,100.150002,101.169998,94.402313,33513600
2016-03-11,102.239998,102.279999,101.500000,102.260002,95.419395,27408200
2016-03-14,101.910004,102.910004,101.779999,102.519997,95.662003,25076100
2016-03-15,103.959999,105.180000,103.849998,104.580002,97.584206,40067700
2016-03-16,104.610001,106.309998,104.589996,105.970001,98.881218,38303500
2016-03-17,105.519997,106.470001,104.959999,105.800003,98.722580,34420700
2016-03-18,106.339996,106.500000,105.190002,105.919998,98.834564,44205200
2016-03-21,105.930000,107.650002,105.139999,105.910004,98.825233,35502700
2016-03-22,105.250000,107.290001,105.209999,106.720001,99.581047,32444400
2016-03-23,106.480003,107.070000,105.900002,106.129997,99.030510,25703500
2016-03-24,105.470001,106.250000,104.889999,105.669998,98.601288,26133000
2016-03-28,106.000000,106.190002,105.059998,105.190002,98.153397,19411400
2016-03-29,104.889999,107.790001,104.879997,107.680000,100.476837,31190100
2016-03-30,108.650002,110.419998,108.599998,109.559998,102.231064,45601100
2016-03-31,109.720001,109.900002,108.879997,108.989998,101.699196,25888400
2016-04-01,108.779999,110.000000,108.199997,109.989998,102.632294,25874000
2016-04-04,110.419998,112.190002,110.269997,111.120003,103.686699,37356200
2016-04-05,109.510002,110.730003,109.419998,109.809998,102.464348,26578700
2016-04-06,110.230003,110.980003,109.199997,110.959999,103.537399,26404100
2016-04-07,109.949997,110.419998,108.120003,108.540001,101.279305,31801900
2016-04-08,108.910004,109.769997,108.169998,108.660004,101.391273,23581700
2016-04-11,108.970001,110.610001,108.830002,109.019997,101.727180,29407500
2016-04-12,109.339996,110.500000,108.660004,110.440002,103.052185,27232300
2016-04-13,110.800003,112.339996,110.800003,112.040001,104.545166,33257300
2016-04-14,111.620003,112.389999,111.330002,112.099998,104.601151,25473900
2016-04-15,112.110001,112.300003,109.730003,109.849998,102.501671,46939000
2016-04-18,108.889999,108.949997,106.940002,107.480003,100.290207,60821500
2016-04-19,107.879997,108.000000,106.230003,106.910004,99.758339,32384900
2016-04-20,106.639999,108.089996,106.059998,107.129997,99.963631,30611000
2016-04-21,106.930000,106.930000,105.519997,105.970001,98.881218,31552500
2016-04-22,105.010002,106.480003,104.620003,105.680000,98.610611,33683100
2016-04-25,105.000000,105.650002,104.510002,105.080002,98.050774,28031600
2016-04-26,103.910004,105.300003,103.910004,104.349998,97.369583,56016200
2016-04-27,96.000000,98.709999,95.680000,97.820000,91.276405,114602100
2016-04-28,97.610001,97.879997,94.250000,94.830002,88.486427,82242700
2016-04-29,93.989998,94.720001,92.510002,93.739998,87.469337,68531500
2016-05-02,93.970001,94.080002,92.400002,93.639999,87.376022,48160100
2016-05-03,94.199997,95.739998,93.680000,95.180000,88.813004,56831300
2016-05-04,95.199997,95.900002,93.820000,94.190002,87.889236,41025500
2016-05-05,94.000000,94.070000,92.680000,93.239998,87.532501,35890500
2016-05-06,93.370003,93.449997,91.849998,92.720001,87.044342,43699900
2016-05-09,93.000000,93.769997,92.589996,92.790001,87.110031,32936400
2016-05-10,93.330002,93.570000,92.110001,93.419998,87.701477,33686800
2016-05-11,93.480003,93.570000,92.459999,92.510002,86.847160,28719100
2016-05-12,92.720001,92.779999,89.470001,90.339996,84.809998,76314700
2016-05-13,90.000000,91.669998,90.000000,90.519997,84.978996,44392800
2016-05-16,92.389999,94.389999,91.650002,93.879997,88.133316,61259800
2016-05-17,94.550003,94.699997,93.010002,93.489998,87.767189,46916900
2016-05-18,94.160004,95.209999,93.889999,94.559998,88.771683,42062400
2016-05-19,94.639999,94.639999,93.570000,94.199997,88.433708,30442100
2016-05-20,94.639999,95.430000,94.519997,95.220001,89.391281,32026000
2016-05-23,95.870003,97.190002,95.669998,96.430000,90.527229,38018600
2016-05-24,97.220001,98.089996,96.839996,97.900002,91.907249,35140200
2016-05-25,98.669998,99.739998,98.110001,99.620003,93.521950,38168800
2016-05-26,99.680000,100.730003,98.639999,100.410004,94.263596,56331200
2016-05-27,99.440002,100.470001,99.250000,100.349998,94.207260,36341200
2016-05-31,99.599998,100.400002,98.820000,99.860001,93.747269,42307200
2016-06-01,99.019997,99.540001,98.330002,98.459999,92.432938,29173300
2016-06-02,97.599998,97.839996,96.629997,97.720001,91.738266,40191600
2016-06-03,97.790001,98.269997,97.449997,97.919998,91.926010,28504900
2016-06-06,97.989998,101.889999,97.550003,98.629997,92.592552,23292500
2016-06-07,99.250000,99.870003,98.959999,99.029999,92.968063,22409500
2016-06-08,99.019997,99.559998,98.680000,98.940002,92.883568,20848100
2016-06-09,98.500000,99.989998,98.459999,99.650002,93.550117,26601400
2016-06-10,98.529999,99.349998,98.480003,98.830002,92.780327,31712900
2016-06-13,98.690002,99.120003,97.099998,97.339996,91.381516,38020500
2016-06-14,97.320000,98.480003,96.750000,97.459999,91.494164,31931900
2016-06-15,97.820000,98.410004,97.029999,97.139999,91.193764,29445200
2016-06-16,96.449997,97.750000,96.070000,97.550003,91.578682,31326800
2016-06-17,96.620003,96.650002,95.300003,95.330002,89.494545,61008200
2016-06-20,96.000000,96.570000,95.029999,95.099998,89.278648,34411900
2016-06-21,94.940002,96.349998,94.680000,95.910004,90.039047,35546400
2016-06-22,96.250000,96.889999,95.349998,95.550003,89.701096,29219100
2016-06-23,95.940002,96.290001,95.250000,96.099998,90.217422,32240200
2016-06-24,92.910004,94.660004,92.650002,93.400002,87.682709,75311400
2016-06-27,93.000000,93.050003,91.500000,92.040001,86.405937,45489600
2016-06-28,92.900002,93.660004,92.139999,93.589996,87.861076,40444900
2016-06-29,93.970001,94.550003,93.629997,94.400002,88.621475,36531000
2016-06-30,94.440002,95.769997,94.300003,95.599998,89.748039,35836400
2016-07-01,95.489998,96.470001,95.330002,95.889999,90.020279,26026500
2016-07-05,95.389999,95.400002,94.459999,94.989998,89.175377,27705200
2016-07-06,94.599998,95.660004,94.370003,95.529999,89.682320,30949100
2016-07-07,95.699997,96.500000,95.620003,95.940002,90.067223,25139600
2016-07-08,96.489998,96.889999,96.050003,96.680000,90.761925,28912100
2016-07-11,96.750000,97.650002,96.730003,96.980003,91.043564,23794900
2016-07-12,97.169998,97.699997,97.120003,97.419998,91.456642,24167500
2016-07-13,97.410004,97.669998,96.839996,96.870003,90.940285,25892200
2016-07-14,97.389999,98.989998,97.320000,98.790001,92.742775,38919000
2016-07-15,98.919998,99.300003,98.500000,98.779999,92.733376,30137000
2016-07-18,98.699997,100.129997,98.599998,99.830002,93.719116,36493900
2016-07-19,99.559998,100.000000,99.339996,99.870003,93.756660,23779900
2016-07-20,100.000000,100.459999,99.739998,99.959999,93.841156,26276000
2016-07-21,99.830002,101.000000,99.129997,99.430000,93.343605,32702000
2016-07-22,99.260002,99.300003,98.309998,98.660004,92.620728,28313700
2016-07-25,98.250000,98.839996,96.919998,97.339996,91.381516,40382900
2016-07-26,96.820000,97.970001,96.419998,96.669998,90.752541,56239800
2016-07-27,104.269997,104.349998,102.750000,102.949997,96.648094,92344800
2016-07-28,102.830002,104.449997,102.820000,104.339996,97.952995,39869800
2016-07-29,104.190002,104.550003,103.680000,104.209999,97.830978,27733700
2016-08-01,104.410004,106.150002,104.410004,106.050003,99.558342,38167900
2016-08-02,106.050003,106.070000,104.000000,104.480003,98.084465,33816600
2016-08-03,104.809998,105.839996,104.769997,105.790001,99.314278,30202600
2016-08-04,105.580002,106.000000,105.279999,105.870003,99.927788,27408700
2016-08-05,106.269997,107.650002,106.180000,107.480003,101.447411,40553400
2016-08-08,107.519997,108.370003,107.160004,108.370003,102.287460,28037200
2016-08-09,108.230003,108.940002,108.010002,108.809998,102.702774,26315200
2016-08-10,108.709999,108.900002,107.760002,108.000000,101.938248,24008500
2016-08-11,108.519997,108.930000,107.849998,107.930000,101.872154,27484500
2016-08-12,107.779999,108.440002,107.779999,108.180000,102.108131,18660400
2016-08-15,108.139999,109.540001,108.080002,109.480003,103.335182,25868200
2016-08-16,109.629997,110.230003,109.209999,109.379997,103.240776,33794400
2016-08-17,109.099998,109.370003,108.339996,109.220001,103.089760,25356000
2016-08-18,109.230003,109.599998,109.019997,109.080002,102.957619,21984700
2016-08-19,108.769997,109.690002,108.360001,109.360001,103.221886,25368100
2016-08-22,108.860001,109.099998,107.849998,108.510002,102.419609,25820200
2016-08-23,108.589996,109.320000,108.529999,108.849998,102.740524,21257700
2016-08-24,108.570000,108.750000,107.680000,108.029999,101.966537,23675100
2016-08-25,107.389999,107.879997,106.680000,107.570000,101.532372,25086200
2016-08-26,107.410004,107.949997,106.309998,106.940002,100.937721,27766300
2016-08-29,106.620003,107.440002,106.290001,106.820000,100.824471,24970300
2016-08-30,105.800003,106.500000,105.500000,106.000000,100.050491,24863900
2016-08-31,105.660004,106.570000,105.639999,106.099998,100.144882,29662400
2016-09-01,106.139999,106.800003,105.620003,106.730003,100.739517,26701500
2016-09-02,107.699997,108.000000,106.820000,107.730003,101.683388,26802500
2016-09-06,107.900002,108.300003,107.510002,107.699997,101.655067,26880400
2016-09-07,107.830002,108.760002,107.070000,108.360001,102.278015,42364300
2016-09-08,107.250000,107.269997,105.239998,105.519997,99.597435,53002000
2016-09-09,104.639999,105.720001,103.129997,103.129997,97.341576,46557000
2016-09-12,102.650002,105.720001,102.529999,105.440002,99.521927,45292800
2016-09-13,107.510002,108.790001,107.239998,107.949997,101.891037,62176200
2016-09-14,108.730003,113.029999,108.599998,111.769997,105.496635,110888700
2016-09-15,113.860001,115.730003,113.489998,115.570000,109.083344,89983600
2016-09-16,115.120003,116.129997,114.040001,114.919998,108.469833,79886900
2016-09-19,115.190002,116.180000,113.250000,113.580002,107.205040,47023000
2016-09-20,113.050003,114.120003,112.510002,113.570000,107.195610,34514300
2016-09-21,113.849998,113.989998,112.440002,113.550003,107.176720,36003200
2016-09-22,114.349998,114.940002,114.000000,114.620003,108.186668,31074000
2016-09-23,114.419998,114.790001,111.550003,112.709999,106.383858,52481200
2016-09-26,111.639999,113.389999,111.550003,112.879997,106.544327,29869400
2016-09-27,113.000000,113.180000,112.339996,113.089996,106.742538,24607400
2016-09-28,113.690002,114.639999,113.430000,113.949997,107.554268,29641100
2016-09-29,113.160004,113.800003,111.800003,112.180000,105.883629,35887000
2016-09-30,112.459999,113.370003,111.800003,113.050003,106.704796,36379100
2016-10-03,112.709999,113.050003,112.279999,112.519997,106.204529,21701800
2016-10-04,113.059998,114.309998,112.629997,113.000000,106.657608,29736800
2016-10-05,113.400002,113.660004,112.690002,113.050003,106.704796,21453100
2016-10-06,113.699997,114.339996,113.129997,113.889999,107.497643,28779300
2016-10-07,114.309998,114.559998,113.510002,114.059998,107.658104,24358400
2016-10-10,115.019997,116.750000,114.720001,116.050003,109.536407,36236000
2016-10-11,117.699997,118.690002,116.199997,116.300003,109.772369,64041000
2016-10-12,117.349998,117.980003,116.750000,117.339996,110.753998,37586800
2016-10-13,116.790001,117.440002,115.720001,116.980003,110.414215,35192400
2016-10-14,117.879997,118.169998,117.129997,117.629997,111.027710,35652200
2016-10-17,117.330002,117.839996,116.779999,117.550003,110.952202,23624900
2016-10-18,118.180000,118.209999,117.449997,117.470001,110.876709,24553500
2016-10-19,117.250000,117.760002,113.800003,117.120003,110.546349,20034600
2016-10-20,116.860001,117.379997,116.330002,117.059998,110.489738,24125800
2016-10-21,116.809998,116.910004,116.279999,116.599998,110.055542,23192700
2016-10-24,117.099998,117.739998,117.000000,117.650002,111.046600,23538700
2016-10-25,117.949997,118.360001,117.309998,118.250000,111.612923,48129000
2016-10-26,114.309998,115.699997,113.309998,115.589996,109.102219,66134200
2016-10-27,115.389999,115.860001,114.099998,114.480003,108.054520,34562000
2016-10-28,113.870003,115.209999,113.449997,113.720001,107.337166,37861700
2016-10-31,113.650002,114.230003,113.199997,113.540001,107.167274,26419400
2016-11-01,113.459999,113.769997,110.529999,111.489998,105.232338,43825800
2016-11-02,111.400002,112.349998,111.230003,111.589996,105.326721,28331700
2016-11-03,110.980003,111.459999,109.550003,109.830002,104.197777,26932600
2016-11-04,108.529999,110.250000,108.110001,108.839996,103.258522,30837000
2016-11-07,110.080002,110.510002,109.459999,110.410004,104.748009,32560000
2016-11-08,110.309998,111.720001,109.699997,111.059998,105.364685,24254200
2016-11-09,109.879997,111.320000,108.050003,110.879997,105.193924,59176400
2016-11-10,111.089996,111.089996,105.830002,107.790001,102.262383,57134500
2016-11-11,107.120003,108.870003,106.550003,108.430000,102.869553,34143900
2016-11-14,107.709999,107.809998,104.080002,105.709999,100.289040,51175500
2016-11-15,106.570000,107.680000,106.160004,107.110001,101.617256,32264500
2016-11-16,106.699997,110.230003,106.599998,109.989998,104.349548,58840500
2016-11-17,109.809998,110.349998,108.830002,109.949997,104.311584,27632000
2016-11-18,109.720001,110.540001,109.660004,110.059998,104.415970,28428900
2016-11-21,110.120003,111.989998,110.010002,111.730003,106.000328,29264600
2016-11-22,111.949997,112.419998,111.400002,111.800003,106.066727,25965500
2016-11-23,111.360001,111.510002,110.330002,111.230003,105.525963,27426400
2016-11-25,111.129997,111.870003,110.949997,111.790001,106.057251,11475900
2016-11-28,111.430000,112.470001,111.389999,111.570000,105.848526,27194000
2016-11-29,110.779999,112.029999,110.070000,111.459999,105.744179,28528800
2016-11-30,111.599998,112.199997,110.269997,110.519997,104.852379,36162300
2016-12-01,110.370003,110.940002,109.029999,109.489998,103.875198,37086900
2016-12-02,109.169998,110.089996,108.849998,109.900002,104.264175,26528000
2016-12-05,110.000000,110.029999,108.250000,109.110001,103.514687,34324500
2016-12-06,109.500000,110.360001,109.190002,109.949997,104.311584,26195500
2016-12-07,109.260002,111.190002,109.160004,111.029999,105.336243,29998700
2016-12-08,110.860001,112.430000,110.599998,112.120003,106.370323,27068300
2016-12-09,112.309998,114.699997,112.309998,113.949997,108.106476,34402600
2016-12-12,113.290001,115.000000,112.489998,113.300003,107.489830,26374400
2016-12-13,113.839996,115.919998,113.750000,115.190002,109.282906,43733800
2016-12-14,115.040001,116.199997,114.980003,115.190002,109.282906,34031800
2016-12-15,115.379997,116.730003,115.230003,115.820000,109.880577,46524500
2016-12-16,116.470001,116.500000,115.650002,115.970001,110.022896,44351100
2016-12-19,115.800003,117.379997,115.750000,116.639999,110.658531,27779400
2016-12-20,116.739998,117.500000,116.680000,116.949997,110.952629,21425000
2016-12-21,116.800003,117.400002,116.779999,117.059998,111.056999,23783200
2016-12-22,116.349998,116.510002,115.639999,116.290001,110.326492,26085900
2016-12-23,115.589996,116.519997,115.589996,116.519997,110.544678,14249500
2016-12-27,116.519997,117.800003,116.489998,117.260002,111.246742,18296900
2016-12-28,117.519997,118.019997,116.199997,116.760002,110.772400,20905900
2016-12-29,116.449997,117.110001,116.400002,116.730003,110.743919,15039500
2016-12-30,116.650002,117.199997,115.430000,115.820000,109.880577,30586300
2017-01-03,115.800003,116.330002,114.760002,116.150002,110.193657,28781900
2017-01-04,115.849998,116.510002,115.750000,116.019997,110.070328,21118100
2017-01-05,115.919998,116.860001,115.809998,116.610001,110.630081,22193600
2017-01-06,116.779999,118.160004,116.470001,117.910004,111.863426,31751900
